user_id,RFM Score,Segment
13611,434,Need Attention
13612,533,Potential Loyalist
13613,115,Cannot Lose Them
13614,554,Champions
13615,544,Champions
13616,533,Potential Loyalist
13617,451,Potential Loyalist
13618,333,Potential Loyalist
13619,432,Potential Loyalist
13620,313,Promising
13623,343,Need Attention
13625,543,Loyal
13628,135,At Risk
13629,533,Potential Loyalist
13631,342,Potential Loyalist
13633,532,Potential Loyalist
13634,353,Potential Loyalist
13636,111,Lost customers
13637,112,Lost customers
13639,453,Potential Loyalist
13641,232,Hibernating customers
13642,214,Cannot Lose Them
13643,111,Lost customers
13644,531,Potential Loyalist
13645,434,Need Attention
13650,515,Promising
13651,244,At Risk
13652,344,Loyal
13655,114,Cannot Lose Them
13656,211,Hibernating customers
13657,233,Hibernating customers
13658,534,Need Attention
13659,452,Potential Loyalist
13661,213,About To Sleep
13663,445,Champions
13664,515,Promising
13665,343,Need Attention
13666,531,Potential Loyalist
13667,432,Potential Loyalist
13670,213,About To Sleep
13671,555,Champions
13672,215,Cannot Lose Them
13673,311,New Customers
13674,232,Hibernating customers
13675,311,New Customers
13676,312,About To Sleep
13677,413,Promising
13678,115,Cannot Lose Them
13679,554,Champions
13680,213,About To Sleep
13682,313,Promising
13683,231,About To Sleep
13683,231,Hibernating customers
13684,513,Promising
13685,214,Cannot Lose Them
13686,433,Potential Loyalist
13688,434,Need Attention
13689,232,Hibernating customers
13690,511,New Customers
13691,343,Need Attention
13692,331,About To Sleep
13694,511,New Customers
13695,133,At Risk
13696,232,Hibernating customers
13698,314,Promising
13699,112,Lost customers
13701,232,Hibernating customers
13703,413,Promising
13704,341,Potential Loyalist
13705,543,Loyal
13707,513,Promising
13708,115,Cannot Lose Them
13709,344,Loyal
13710,114,Cannot Lose Them
13712,213,About To Sleep
13713,214,Cannot Lose Them
13714,234,At Risk
13715,343,Need Attention
13716,333,Potential Loyalist
13717,313,Promising
13718,245,At Risk
13719,132,Hibernating customers
13721,445,Champions
13722,545,Champions
13723,432,Potential Loyalist
13724,531,Potential Loyalist
13725,535,Need Attention
13727,111,Lost customers
13728,131,Lost customers
13729,215,Cannot Lose Them
13730,111,Lost customers
13731,542,Potential Loyalist
13732,114,Cannot Lose Them
13733,413,Promising
13735,312,About To Sleep
13736,211,Hibernating customers
13738,212,Hibernating customers
13739,344,Loyal
13740,114,Cannot Lose Them
13741,113,Cannot Lose Them
13742,545,Champions
13743,111,Lost customers
13744,544,Champions
13746,431,Potential Loyalist
13747,131,Lost customers
13749,313,Promising
13750,453,Potential Loyalist
13751,115,Cannot Lose Them
13752,215,Cannot Lose Them
13753,311,New Customers
13754,113,Cannot Lose Them
13755,433,Potential Loyalist
13757,333,Potential Loyalist
13758,112,Lost customers
13759,215,Cannot Lose Them
13761,312,About To Sleep
13762,211,Hibernating customers
13764,553,Potential Loyalist
13765,414,Promising
13767,334,Need Attention
13770,511,New Customers
13771,114,Cannot Lose Them
13772,513,Promising
13773,311,New Customers
13774,413,Promising
13775,413,Promising
13777,111,Lost customers
13778,313,Promising
13779,335,Loyal
13780,531,Potential Loyalist
13781,235,At Risk
13782,313,Promising
13783,444,Loyal
13785,235,At Risk
13786,543,Loyal
13789,112,Lost customers
13790,313,Promising
13793,355,Loyal
13794,535,Need Attention
13795,433,Potential Loyalist
13796,514,Promising
13797,543,Loyal
13798,313,Promising
13799,335,Loyal
13800,214,Cannot Lose Them
13801,233,Hibernating customers
13802,442,Potential Loyalist
13803,413,Promising
13804,444,Loyal
13805,112,Lost customers
13806,414,Promising
13807,112,Lost customers
13808,414,Promising
13809,141,Lost customers
13810,443,Need Attention
13811,114,Cannot Lose Them
13812,113,Cannot Lose Them
13813,311,New Customers
13815,213,About To Sleep
13816,331,About To Sleep
13817,111,Lost customers
13818,311,New Customers
13819,531,Potential Loyalist
13821,134,At Risk
13822,344,Loyal
13823,513,Promising
13827,134,At Risk
13828,315,Promising
13831,135,At Risk
13832,435,Loyal
13833,113,Cannot Lose Them
13834,112,Lost customers
13835,534,Need Attention
13837,415,Promising
13838,443,Need Attention
13840,214,Cannot Lose Them
13841,451,Potential Loyalist
13843,411,New Customers
13844,115,Cannot Lose Them
13845,534,Need Attention
13847,534,Need Attention
13848,333,Potential Loyalist
13849,414,Promising
13850,115,Cannot Lose Them
13851,433,Potential Loyalist
13854,352,Potential Loyalist
13855,214,Cannot Lose Them
13856,215,Cannot Lose Them
13857,131,Lost customers
13858,235,At Risk
13859,211,Hibernating customers
13860,112,Lost customers
13861,111,Lost customers
13862,212,Hibernating customers
13865,344,Loyal
13867,433,Potential Loyalist
13868,334,Need Attention
13869,453,Potential Loyalist
13870,331,About To Sleep
13871,453,Potential Loyalist
13872,554,Champions
13873,112,Lost customers
13874,554,Champions
13875,355,Loyal
13876,342,Potential Loyalist
13878,213,About To Sleep
13879,212,Hibernating customers
13880,335,Loyal
13881,531,Potential Loyalist
13882,532,Potential Loyalist
13883,215,Cannot Lose Them
13885,133,At Risk
13886,133,At Risk
13887,451,Potential Loyalist
13888,444,Loyal
13889,113,Cannot Lose Them
13890,315,Promising
13891,211,Hibernating customers
13892,432,Potential Loyalist
13893,314,Promising
13894,131,Lost customers
13895,413,Promising
13896,435,Loyal
13897,452,Potential Loyalist
13898,512,New Customers
13899,415,Promising
13900,211,Hibernating customers
13901,243,At Risk
13902,334,Need Attention
13904,115,Cannot Lose Them
13905,515,Promising
13906,241,About To Sleep
13906,241,Hibernating customers
13908,511,New Customers
13910,514,Promising
13911,112,Lost customers
13912,332,Hibernating customers
13913,432,Potential Loyalist
13914,111,Lost customers
13916,513,Promising
13917,114,Cannot Lose Them
13918,433,Potential Loyalist
13919,414,Promising
13920,331,About To Sleep
13921,113,Cannot Lose Them
13922,214,Cannot Lose Them
13923,331,About To Sleep
13924,414,Promising
13925,235,At Risk
13926,212,Hibernating customers
13927,333,Potential Loyalist
13928,344,Loyal
13929,113,Cannot Lose Them
13930,333,Potential Loyalist
13931,435,Loyal
13933,544,Champions
13934,244,At Risk
13935,445,Champions
13936,543,Loyal
13937,245,At Risk
13938,535,Need Attention
13939,342,Potential Loyalist
13940,231,About To Sleep
13940,231,Hibernating customers
13941,212,Hibernating customers
13943,441,Potential Loyalist
13944,135,At Risk
13945,445,Champions
13946,114,Cannot Lose Them
13947,531,Potential Loyalist
13948,355,Loyal
13949,332,Hibernating customers
13950,433,Potential Loyalist
13953,413,Promising
13954,231,About To Sleep
13954,231,Hibernating customers
13955,313,Promising
13956,431,Potential Loyalist
13957,335,Loyal
13958,111,Lost customers
13959,241,About To Sleep
13959,241,Hibernating customers
13960,232,Hibernating customers
13961,413,Promising
13962,244,At Risk
13963,534,Need Attention
13964,511,New Customers
13966,534,Need Attention
13967,545,Champions
13968,345,Loyal
13969,534,Need Attention
13970,555,Champions
13971,331,About To Sleep
13972,111,Lost customers
13973,244,At Risk
13975,533,Potential Loyalist
13976,535,Need Attention
13977,213,About To Sleep
13978,445,Champions
13979,554,Champions
13980,115,Cannot Lose Them
13981,111,Lost customers
13983,115,Cannot Lose Them
13984,554,Champions
13986,115,Cannot Lose Them
13987,554,Champions
13989,112,Lost customers
13990,333,Potential Loyalist
13991,112,Lost customers
13992,343,Need Attention
13994,534,Need Attention
13995,332,Hibernating customers
13996,214,Cannot Lose Them
13998,112,Lost customers
13999,311,New Customers
14000,133,At Risk
14001,311,New Customers
14002,435,Loyal
14003,134,At Risk
14004,532,Potential Loyalist
14005,435,Loyal
14006,335,Loyal
14007,541,Potential Loyalist
14008,211,Hibernating customers
14009,233,Hibernating customers
14011,111,Lost customers
14012,454,Champions
14014,311,New Customers
14015,212,Hibernating customers
14018,544,Champions
14021,312,About To Sleep
14022,444,Loyal
14023,414,Promising
14024,551,Potential Loyalist
14025,211,Hibernating customers
14026,312,About To Sleep
14027,442,Potential Loyalist
14029,234,At Risk
14030,435,Loyal
14032,532,Potential Loyalist
14033,411,New Customers
14034,243,At Risk
14036,115,Cannot Lose Them
14037,555,Champions
14038,553,Potential Loyalist
14039,433,Potential Loyalist
14040,414,Promising
14042,245,At Risk
14043,341,Potential Loyalist
14045,242,At Risk
14046,444,Loyal
14047,314,Promising
14048,445,Champions
14049,332,Hibernating customers
14051,433,Potential Loyalist
14053,211,Hibernating customers
14054,113,Cannot Lose Them
14055,434,Need Attention
14056,511,New Customers
14057,112,Lost customers
14058,311,New Customers
14059,455,Champions
14060,211,Hibernating customers
14061,313,Promising
14062,115,Cannot Lose Them
14063,445,Champions
14064,111,Lost customers
14065,512,New Customers
14066,135,At Risk
14067,111,Lost customers
14070,533,Potential Loyalist
14071,233,Hibernating customers
14072,452,Potential Loyalist
14073,553,Potential Loyalist
14074,332,Hibernating customers
14075,115,Cannot Lose Them
14076,132,Hibernating customers
14077,442,Potential Loyalist
14078,544,Champions
14079,331,About To Sleep
14080,434,Need Attention
14081,544,Champions
14082,443,Need Attention
14086,114,Cannot Lose Them
14087,435,Loyal
14089,444,Loyal
14091,533,Potential Loyalist
14092,315,Promising
14093,214,Cannot Lose Them
14094,444,Loyal
14095,344,Loyal
14096,233,Hibernating customers
14097,335,Loyal
14098,214,Cannot Lose Them
14099,411,New Customers
14101,544,Champions
14102,312,About To Sleep
14103,332,Hibernating customers
14104,531,Potential Loyalist
14105,514,Promising
14106,231,About To Sleep
14106,231,Hibernating customers
14108,333,Potential Loyalist
14109,445,Champions
14111,435,Loyal
14112,435,Loyal
14115,411,New Customers
14116,115,Cannot Lose Them
14117,532,Potential Loyalist
14118,444,Loyal
14119,541,Potential Loyalist
14122,513,Promising
14123,233,Hibernating customers
14124,315,Promising
14125,455,Champions
14126,511,New Customers
14127,341,Potential Loyalist
14128,512,New Customers
14129,542,Potential Loyalist
14130,453,Potential Loyalist
14131,432,Potential Loyalist
14132,114,Cannot Lose Them
14133,534,Need Attention
14134,432,Potential Loyalist
14135,512,New Customers
14136,442,Potential Loyalist
14137,113,Cannot Lose Them
14139,514,Promising
14140,341,Potential Loyalist
14141,511,New Customers
14142,532,Potential Loyalist
14143,213,About To Sleep
14144,344,Loyal
14145,432,Potential Loyalist
14146,454,Champions
14147,214,Cannot Lose Them
14148,214,Cannot Lose Them
14150,232,Hibernating customers
14151,331,About To Sleep
14152,312,About To Sleep
14154,532,Potential Loyalist
14155,445,Champions
14156,332,Hibernating customers
14157,232,Hibernating customers
14158,212,Hibernating customers
14159,232,Hibernating customers
14161,113,Cannot Lose Them
14163,441,Potential Loyalist
14164,441,Potential Loyalist
14165,233,Hibernating customers
14167,535,Need Attention
14168,445,Champions
14169,434,Need Attention
14172,434,Need Attention
14173,114,Cannot Lose Them
14174,535,Need Attention
14175,351,Potential Loyalist
14176,242,At Risk
14177,533,Potential Loyalist
14178,115,Cannot Lose Them
14179,115,Cannot Lose Them
14180,512,New Customers
14181,451,Potential Loyalist
14182,245,At Risk
14183,332,Hibernating customers
14185,442,Potential Loyalist
14186,134,At Risk
14187,514,Promising
14188,113,Cannot Lose Them
14189,532,Potential Loyalist
14190,235,At Risk
14191,445,Champions
14192,211,Hibernating customers
14193,214,Cannot Lose Them
14194,554,Champions
14195,532,Potential Loyalist
14196,213,About To Sleep
14197,342,Potential Loyalist
14198,132,Hibernating customers
14200,111,Lost customers
14201,432,Potential Loyalist
14202,534,Need Attention
14203,544,Champions
14204,431,Potential Loyalist
14205,211,Hibernating customers
14207,111,Lost customers
14209,235,At Risk
14212,113,Cannot Lose Them
14213,115,Cannot Lose Them
14214,554,Champions
14215,211,Hibernating customers
14216,315,Promising
14217,212,Hibernating customers
14218,312,About To Sleep
14219,112,Lost customers
14221,443,Need Attention
14222,555,Champions
14223,234,At Risk
14225,445,Champions
14226,533,Potential Loyalist
14227,413,Promising
14228,112,Lost customers
14229,511,New Customers
14231,512,New Customers
14232,242,At Risk
14233,235,At Risk
14234,215,Cannot Lose Them
14235,135,At Risk
14236,211,Hibernating customers
14239,341,Potential Loyalist
14240,344,Loyal
14241,444,Loyal
14242,432,Potential Loyalist
14243,112,Lost customers
14245,432,Potential Loyalist
14246,554,Champions
14247,255,At Risk
14248,343,Need Attention
14249,214,Cannot Lose Them
14250,532,Potential Loyalist
14251,544,Champions
14252,112,Lost customers
14254,313,Promising
14255,233,Hibernating customers
14256,411,New Customers
14259,112,Lost customers
14260,334,Need Attention
14261,442,Potential Loyalist
14262,554,Champions
14263,413,Promising
14264,533,Potential Loyalist
14265,332,Hibernating customers
14266,532,Potential Loyalist
14267,443,Need Attention
14268,115,Cannot Lose Them
14269,334,Need Attention
14270,534,Need Attention
14271,112,Lost customers
14272,111,Lost customers
14273,244,At Risk
14274,414,Promising
14276,242,At Risk
14278,433,Potential Loyalist
14279,251,About To Sleep
14279,251,Hibernating customers
14281,533,Potential Loyalist
14282,413,Promising
14283,553,Potential Loyalist
14284,415,Promising
14285,242,At Risk
14287,541,Potential Loyalist
14288,555,Champions
14291,315,Promising
14292,115,Cannot Lose Them
14294,212,Hibernating customers
14295,112,Lost customers
14296,553,Potential Loyalist
14297,232,Hibernating customers
14298,511,New Customers
14299,244,At Risk
14300,133,At Risk
14301,553,Potential Loyalist
14302,112,Lost customers
14303,414,Promising
14304,544,Champions
14305,111,Lost customers
